"SUID","coexpression","cooccurrence","databases","experiments","fusion","interaction","interspecies","name","neighborhood","score","selected","shared interaction","shared name","textmining" 
"22191",,,,,,"pp",,"MS4A2 (pp) KCNK5",,"0.405","false","pp","MS4A2 (pp) KCNK5","0.405"
"22192",,,,,,"pp",,"MS4A2 (pp) SUCNR1",,"0.425","false","pp","MS4A2 (pp) SUCNR1","0.425"
"22193",,,"0.9",,,"pp",,"MS4A2 (pp) JUN",,"0.9","false","pp","MS4A2 (pp) JUN","0.049"
"22194","0.061",,"0.9","0.394",,"pp",,"MS4A2 (pp) SYK",,"0.954","false","pp","MS4A2 (pp) SYK","0.293"
"22195",,,"0.9",,,"pp",,"MS4A2 (pp) WIPF1",,"0.9","false","pp","MS4A2 (pp) WIPF1",
"22196",,,"0.9","0.261",,"pp",,"MS4A2 (pp) INPP5D",,"0.937","false","pp","MS4A2 (pp) INPP5D","0.227"
"22197",,,,,,"pp",,"MS4A2 (pp) IL10",,"0.418","false","pp","MS4A2 (pp) IL10","0.418"
"22198",,,,,,"pp",,"MS4A2 (pp) TMEM176A",,"0.502","false","pp","MS4A2 (pp) TMEM176A","0.502"
"22199","0.065",,"0.9",,,"pp",,"MS4A2 (pp) LAT2",,"0.902","false","pp","MS4A2 (pp) LAT2",
"22200",,,"0.9","0.475",,"pp",,"MS4A2 (pp) LYN",,"0.96","false","pp","MS4A2 (pp) LYN","0.313"
"22201",,,"0.9","0.313",,"pp",,"MS4A2 (pp) VAV1",,"0.928","false","pp","MS4A2 (pp) VAV1",
"22202",,,"0.9","0.079",,"pp",,"MS4A2 (pp) BTK",,"0.903","false","pp","MS4A2 (pp) BTK",
"22203","0.077",,,,,"pp",,"MPZL3 (pp) TMEM154",,"0.483","false","pp","MPZL3 (pp) TMEM154","0.463"
"22204",,,,,,"pp",,"MPZL3 (pp) LRRC8C",,"0.439","false","pp","MPZL3 (pp) LRRC8C","0.439"
"22205",,,,,,"pp",,"MPZL3 (pp) PCED1B",,"0.513","false","pp","MPZL3 (pp) PCED1B","0.513"
"22206","0.069",,,,,"pp",,"LSM14B (pp) ARHGEF10L",,"0.579","false","pp","LSM14B (pp) ARHGEF10L","0.566"
"22207","0.064",,,,,"pp",,"LSM14B (pp) ESRP2",,"0.476","false","pp","LSM14B (pp) ESRP2","0.464"
"22208","0.193",,"0.54",,,"pp",,"FERMT3 (pp) NCF1",,"0.633","false","pp","FERMT3 (pp) NCF1","0.09"
"22209","0.343",,,,,"pp",,"FERMT3 (pp) NCKAP1L",,"0.418","false","pp","FERMT3 (pp) NCKAP1L","0.151"
"22210","0.588",,,,,"pp",,"FERMT3 (pp) LAPTM5",,"0.588","false","pp","FERMT3 (pp) LAPTM5",
"22211",,,"0.9",,,"pp",,"FERMT3 (pp) FGB",,"0.918","false","pp","FERMT3 (pp) FGB","0.217"
"22212",,,"0.9",,,"pp",,"FERMT3 (pp) FGA",,"0.917","false","pp","FERMT3 (pp) FGA","0.206"
"22213","0.583",,,,,"pp",,"FERMT3 (pp) HCLS1",,"0.583","false","pp","FERMT3 (pp) HCLS1",
"22214",,,"0.9",,,"pp",,"FERMT3 (pp) SCCPDH",,"0.9","false","pp","FERMT3 (pp) SCCPDH",
"22215","0.082",,"0.9",,,"pp",,"FERMT3 (pp) F5",,"0.904","false","pp","FERMT3 (pp) F5",
"22216",,,"0.36",,,"pp",,"FERMT3 (pp) SRC",,"0.527","false","pp","FERMT3 (pp) SRC","0.292"
"22217","0.303",,,,,"pp",,"FERMT3 (pp) FGR",,"0.432","false","pp","FERMT3 (pp) FGR","0.218"
"22218","0.361",,,,,"pp",,"FERMT3 (pp) GPSM3",,"0.408","false","pp","FERMT3 (pp) GPSM3","0.11"
"22219","0.192",,,,,"pp",,"FERMT3 (pp) SYK",,"0.468","false","pp","FERMT3 (pp) SYK","0.369"
"22220","0.323",,,,,"pp",,"FERMT3 (pp) APBB1IP",,"0.766","false","pp","FERMT3 (pp) APBB1IP","0.669"
"22221","0.366",,,,,"pp",,"FERMT3 (pp) LY86",,"0.413","false","pp","FERMT3 (pp) LY86","0.112"
"22222","0.37",,,,,"pp",,"FERMT3 (pp) LSP1",,"0.404","false","pp","FERMT3 (pp) LSP1","0.093"
"22223","0.475",,,,,"pp",,"FERMT3 (pp) NCF4",,"0.502","false","pp","FERMT3 (pp) NCF4","0.091"
"22224","0.415",,,"0.111",,"pp",,"FERMT3 (pp) ITGB2",,"0.758","false","pp","FERMT3 (pp) ITGB2","0.572"
"22225","0.345",,"0.72","0.08",,"pp",,"FERMT3 (pp) LCP1",,"0.853","false","pp","FERMT3 (pp) LCP1","0.232"
"22226","0.363",,,"0.264",,"pp",,"FERMT3 (pp) PARVG",,"0.695","false","pp","FERMT3 (pp) PARVG","0.401"
"22227","0.219",,"0.72",,,"pp",,"FERMT3 (pp) LPXN",,"0.812","false","pp","FERMT3 (pp) LPXN","0.21"
"22228","0.315",,,,,"pp",,"FERMT3 (pp) ITGAM",,"0.403","false","pp","FERMT3 (pp) ITGAM","0.164"
"22229","0.324",,,,,"pp",,"FERMT3 (pp) HCK",,"0.426","false","pp","FERMT3 (pp) HCK","0.185"
"22230","0.25",,"0.72",,,"pp",,"FERMT3 (pp) ADAM8",,"0.784","false","pp","FERMT3 (pp) ADAM8","0.056"
"22231","0.284",,,,,"pp",,"FERMT3 (pp) VAV1",,"0.498","false","pp","FERMT3 (pp) VAV1","0.327"
"22232","0.38",,,,,"pp",,"FERMT3 (pp) BTK",,"0.455","false","pp","FERMT3 (pp) BTK","0.157"
"22233","0.051",,,,,"pp",,"FREM2 (pp) AJAP1",,"0.447","false","pp","FREM2 (pp) AJAP1","0.442"
"22234","0.062",,,,,"pp",,"FREM2 (pp) VWA2",,"0.733","false","pp","FREM2 (pp) VWA2","0.727"
"22235",,,,,,"pp",,"SEC24D (pp) THNSL2",,"0.4","false","pp","SEC24D (pp) THNSL2","0.4"
"22236",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DQA1",,"0.9","false","pp","SEC24D (pp) HLA-DQA1",
"22237",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DRB1",,"0.9","false","pp","SEC24D (pp) HLA-DRB1",
"22238","0.061",,"0.9",,,"pp",,"SEC24D (pp) F5",,"0.902","false","pp","SEC24D (pp) F5",
"22239","0.061",,,,,"pp",,"SEC24D (pp) VANGL2",,"0.423","false","pp","SEC24D (pp) VANGL2","0.411"
"22240",,,,,,"pp",,"SEC24D (pp) TMEM38B",,"0.527","false","pp","SEC24D (pp) TMEM38B","0.527"
"22241",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DQA2",,"0.9","false","pp","SEC24D (pp) HLA-DQA2",
"22242",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DQB1",,"0.9","false","pp","SEC24D (pp) HLA-DQB1",
"22243",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DRB5",,"0.9","false","pp","SEC24D (pp) HLA-DRB5",
"22244","0.066",,,,,"pp",,"SEC24D (pp) SEC14L1",,"0.421","false","pp","SEC24D (pp) SEC14L1","0.405"
"22245",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DRA",,"0.9","false","pp","SEC24D (pp) HLA-DRA",
"22246","0.222",,,"0.044",,"pp",,"SEC24D (pp) KDELR3",,"0.641","false","pp","SEC24D (pp) KDELR3","0.556"
"22247",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DQB2",,"0.9","false","pp","SEC24D (pp) HLA-DQB2",
"22248",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DPA1",,"0.9","false","pp","SEC24D (pp) HLA-DPA1",
"22249","0.26",,"0.9","0.05",,"pp",,"SEC24D (pp) COPG2",,"0.928","false","pp","SEC24D (pp) COPG2","0.108"
"22250",,,"0.9",,,"pp",,"SEC24D (pp) HLA-DPB1",,"0.9","false","pp","SEC24D (pp) HLA-DPB1",
"22251",,,,,,"pp",,"SEC24D (pp) CHST12",,"0.407","false","pp","SEC24D (pp) CHST12","0.407"
"22252",,,,,,"pp",,"RILPL2 (pp) RAB39A",,"0.426","false","pp","RILPL2 (pp) RAB39A","0.426"
"22253",,,,"0.731",,"pp",,"RILPL2 (pp) MYO5A",,"0.805","false","pp","RILPL2 (pp) MYO5A","0.305"
"22254","0.055",,,,,"pp",,"RILPL2 (pp) RAB40B",,"0.511","false","pp","RILPL2 (pp) RAB40B","0.503"
"22255","0.089",,,,,"pp",,"RILPL2 (pp) RAB44",,"0.491","false","pp","RILPL2 (pp) RAB44","0.464"
"22256",,,,,,"pp",,"CCRN4L (pp) LURAP1L",,"0.442","false","pp","CCRN4L (pp) LURAP1L","0.442"
"22257",,,"0.9",,,"pp",,"CCRN4L (pp) NPAS2",,"0.944","false","pp","CCRN4L (pp) NPAS2","0.466"
"22258",,,,,,"pp",,"CCRN4L (pp) TMEM71",,"0.504","false","pp","CCRN4L (pp) TMEM71","0.504"
"22259",,,,,,"pp",,"CCRN4L (pp) FAM26F",,"0.482","false","pp","CCRN4L (pp) FAM26F","0.482"
"22260",,,"0.9",,,"pp",,"CCRN4L (pp) ARNTL",,"0.978","false","pp","CCRN4L (pp) ARNTL","0.793"
"22261","0.05",,,,,"pp",,"CCRN4L (pp) MGAM",,"0.406","false","pp","CCRN4L (pp) MGAM","0.401"
"22262",,,,,,"pp",,"TMEM86A (pp) TMX3",,"0.402","false","pp","TMEM86A (pp) TMX3","0.402"
"22263",,,,,,"pp",,"TMEM86A (pp) SNN",,"0.599","false","pp","TMEM86A (pp) SNN","0.599"
"22264","0.06",,,,,"pp",,"TMEM86A (pp) PTGS1",,"0.655","false","pp","TMEM86A (pp) PTGS1","0.648"
"22265",,,,,,"pp",,"TMEM86A (pp) IFFO1",,"0.482","false","pp","TMEM86A (pp) IFFO1","0.482"
"22266","0.119",,,,,"pp",,"NDUFC2 (pp) ALG8",,"0.685","false","pp","NDUFC2 (pp) ALG8","0.657"
"22267",,,"0.9",,,"pp",,"NDUFC2 (pp) C3AR1",,"0.9","false","pp","NDUFC2 (pp) C3AR1",
"22268",,,"0.9",,,"pp",,"NDUFC2 (pp) NFAM1",,"0.9","false","pp","NDUFC2 (pp) NFAM1",
"22269",,,"0.9",,,"pp",,"NDUFC2 (pp) DNAJC5",,"0.9","false","pp","NDUFC2 (pp) DNAJC5",
"22270",,,"0.9",,,"pp",,"NDUFC2 (pp) VNN1",,"0.9","false","pp","NDUFC2 (pp) VNN1",
"22271",,,"0.9",,,"pp",,"NDUFC2 (pp) B4GALT1",,"0.9","false","pp","NDUFC2 (pp) B4GALT1",
"22272",,,"0.9",,,"pp",,"NDUFC2 (pp) PRCP",,"0.9","false","pp","NDUFC2 (pp) PRCP",
"22273",,,"0.9",,,"pp",,"NDUFC2 (pp) PSAP",,"0.9","false","pp","NDUFC2 (pp) PSAP",
"22274",,,"0.9",,,"pp",,"NDUFC2 (pp) ABCA13",,"0.9","false","pp","NDUFC2 (pp) ABCA13",
"22275","0.836",,,,,"pp",,"NDUFC2 (pp) COX6C",,"0.885","false","pp","NDUFC2 (pp) COX6C","0.324"
"22276","0.527",,,,,"pp",,"NDUFC2 (pp) PET100",,"0.527","false","pp","NDUFC2 (pp) PET100",
"22277",,,"0.9",,,"pp",,"NDUFC2 (pp) FPR1",,"0.9","false","pp","NDUFC2 (pp) FPR1",
"22278",,,"0.9",,,"pp",,"NDUFC2 (pp) RAB44",,"0.9","false","pp","NDUFC2 (pp) RAB44",
"22279","0.062",,,,,"pp",,"NUBPL (pp) NUDT4","0.055","0.478","false","pp","NUBPL (pp) NUDT4","0.458"
"22280","0.063",,,,,"pp",,"NUBPL (pp) NFS1","0.135","0.743","false","pp","NUBPL (pp) NFS1","0.708"
"22281","0.063",,,,,"pp",,"NUBPL (pp) CRLS1","0.115","0.412","false","pp","NUBPL (pp) CRLS1","0.348"
"22282","0.063",,,,,"pp",,"NUBPL (pp) ITPA",,"0.426","false","pp","NUBPL (pp) ITPA","0.413"
"22283","0.083",,,,,"pp",,"NUBPL (pp) FECH","0.056","0.425","false","pp","NUBPL (pp) FECH","0.39"
"22284",,,,,,"pp",,"PARP8 (pp) NMNAT3",,"0.617","false","pp","PARP8 (pp) NMNAT3","0.617"
"22285","0.061",,,,,"pp",,"PARP8 (pp) PARP9",,"0.65","false","pp","PARP8 (pp) PARP9","0.643"
"22286",,,,,,"pp",,"PARP8 (pp) GPCPD1",,"0.425","false","pp","PARP8 (pp) GPCPD1","0.425"
"22287","0.061",,,,,"pp",,"PARP8 (pp) PARP14",,"0.58","false","pp","PARP8 (pp) PARP14","0.571"
"22288","0.05",,,,,"pp",,"GLT1D1 (pp) MEGF11",,"0.692","false","pp","GLT1D1 (pp) MEGF11","0.689"
"22289","0.098",,,,,"pp",,"TMEM163 (pp) MAPK8IP2",,"0.411","false","pp","TMEM163 (pp) MAPK8IP2","0.374"
"22290","0.065",,,,,"pp",,"TMEM163 (pp) GNG2",,"0.448","false","pp","TMEM163 (pp) GNG2","0.433"
"22291",,,,,,"pp",,"TMEM163 (pp) NR4A2",,"0.402","false","pp","TMEM163 (pp) NR4A2","0.402"
"22292",,,,,,"pp",,"TMEM163 (pp) SLC2A8",,"0.501","false","pp","TMEM163 (pp) SLC2A8","0.501"
"22293",,,,,,"pp",,"TMEM163 (pp) C10orf128",,"0.582","false","pp","TMEM163 (pp) C10orf128","0.582"
"22294",,,,,,"pp",,"TMEM163 (pp) SEMA5A",,"0.675","false","pp","TMEM163 (pp) SEMA5A","0.675"
"22295","0.062",,,"0.07",,"pp",,"HHEX (pp) HNF4A",,"0.51","false","pp","HHEX (pp) HNF4A","0.483"
"22296",,,,,,"pp",,"HHEX (pp) SH2B1",,"0.511","false","pp","HHEX (pp) SH2B1","0.511"
"22297",,,,"0.054",,"pp",,"HHEX (pp) IRX3",,"0.432","false","pp","HHEX (pp) IRX3","0.424"
"22298",,,,"0.128",,"pp",,"HHEX (pp) BCL11A",,"0.49","false","pp","HHEX (pp) BCL11A","0.44"
"22299",,,,,,"pp",,"HHEX (pp) AUTS2",,"0.428","false","pp","HHEX (pp) AUTS2","0.428"
"22300",,,,,,"pp",,"HHEX (pp) GM2A",,"0.751","false","pp","HHEX (pp) GM2A","0.751"
"22301",,,,"0.4",,"pp",,"HHEX (pp) JUN",,"0.691","false","pp","HHEX (pp) JUN","0.507"
"22302","0.062",,,"0.05",,"pp",,"HHEX (pp) FOXA2",,"0.673","false","pp","HHEX (pp) FOXA2","0.662"
"22303","0.124",,,,,"pp",,"HHEX (pp) FLI1",,"0.515","false","pp","HHEX (pp) FLI1","0.469"
"22304",,,,"0.128",,"pp",,"HHEX (pp) SP6",,"0.454","false","pp","HHEX (pp) SP6","0.4"
"22305",,,,,,"pp",,"TEKT5 (pp) VEPH1",,"0.503","false","pp","TEKT5 (pp) VEPH1","0.503"
"22306",,,,"0.107",,"pp",,"BMP6 (pp) IHH",,"0.565","false","pp","BMP6 (pp) IHH","0.533"
"22307",,,,"0.107",,"pp",,"BMP6 (pp) SHH",,"0.505","false","pp","BMP6 (pp) SHH","0.468"
"22308","0.076",,,,,"pp",,"BMP6 (pp) PTGS2",,"0.516","false","pp","BMP6 (pp) PTGS2","0.497"
"22309",,,,,,"pp",,"BMP6 (pp) ID1",,"0.749","false","pp","BMP6 (pp) ID1","0.749"
"22310",,,,,,"pp",,"BMP6 (pp) SLC11A2",,"0.446","false","pp","BMP6 (pp) SLC11A2","0.446"
"22311","0.063",,,,,"pp",,"BMP6 (pp) IL6",,"0.482","false","pp","BMP6 (pp) IL6","0.47"
"22312",,,,,,"pp",,"BMP6 (pp) HFE",,"0.674","false","pp","BMP6 (pp) HFE","0.674"
"22313",,,,"0.064",,"pp",,"BMP6 (pp) MYO10",,"0.499","false","pp","BMP6 (pp) MYO10","0.487"
"22314",,,,"0.292",,"pp",,"BMP6 (pp) ACVR1B",,"0.636","false","pp","BMP6 (pp) ACVR1B","0.507"
"22315",,,,,,"pp",,"BMP6 (pp) HAMP",,"0.89","false","pp","BMP6 (pp) HAMP","0.89"
"22316","0.122",,,,,"pp",,"PTPRR (pp) MYRIP",,"0.405","false","pp","PTPRR (pp) MYRIP","0.35"
"22317","0.08",,"0.6","0.335",,"pp",,"PTPRR (pp) MAPK11",,"0.747","false","pp","PTPRR (pp) MAPK11","0.09"
"22318","0.046",,,"0.097",,"pp",,"PTPRR (pp) DUSP5",,"0.421","false","pp","PTPRR (pp) DUSP5","0.382"
"22319","0.062",,,"0.582",,"pp",,"PTPRR (pp) EPHB2",,"0.592","false","pp","PTPRR (pp) EPHB2","0.043"
"22320",,,,,,"pp",,"PTPRR (pp) HLA-DMA",,"0.431","false","pp","PTPRR (pp) HLA-DMA","0.431"
"22321",,,,"0.061",,"pp",,"PTPRR (pp) ESPN",,"0.516","false","pp","PTPRR (pp) ESPN","0.506"
"22322","0.051",,,,,"pp",,"RPIA (pp) GPD1",,"0.482","false","pp","RPIA (pp) GPD1","0.476"
"22323","0.062",,,,,"pp",,"RPIA (pp) GLUL",,"0.477","false","pp","RPIA (pp) GLUL","0.466"
"22324",,,,,,"pp",,"RPIA (pp) THNSL2",,"0.587","false","pp","RPIA (pp) THNSL2","0.587"
"22325","0.055",,,,,"pp",,"RPIA (pp) PKLR","0.044","0.569","false","pp","RPIA (pp) PKLR","0.561"
"22326",,,,,,"pp",,"RPIA (pp) ADORA3",,"0.838","false","pp","RPIA (pp) ADORA3","0.838"
"22327","0.06",,,,,"pp",,"RPIA (pp) ALDH18A1","0.318","0.445","false","pp","RPIA (pp) ALDH18A1","0.205"
"22328",,,,,,"pp",,"RPIA (pp) TYMP","0.29","0.412","false","pp","RPIA (pp) TYMP","0.205"
"22329","0.458",,,,,"pp",,"RPIA (pp) CECR1",,"0.524","false","pp","RPIA (pp) CECR1","0.159"
"22330",,,,,,"pp",,"RPIA (pp) CPA5","0.049","0.422","false","pp","RPIA (pp) CPA5","0.417"
"22331",,,,,,"pp",,"RPIA (pp) EPS8L2",,"0.426","false","pp","RPIA (pp) EPS8L2","0.426"
"22332","0.062",,,,,"pp",,"RPIA (pp) ME3",,"0.583","false","pp","RPIA (pp) ME3","0.573"
"22333","0.063",,,"0.193",,"pp",,"CFDP1 (pp) MLLT3",,"0.406","false","pp","CFDP1 (pp) MLLT3","0.277"
"22334",,,,,,"pp",,"CFDP1 (pp) ETS1",,"0.714","false","pp","CFDP1 (pp) ETS1","0.714"
"22335",,,,,,"pp",,"CFDP1 (pp) GPR35",,"0.405","false","pp","CFDP1 (pp) GPR35","0.405"
"22336","0.083",,,,,"pp",,"CFDP1 (pp) CETN3",,"0.532","false","pp","CFDP1 (pp) CETN3","0.511"
"22337",,,,,,"pp",,"HOXA10 (pp) IHH",,"0.421","false","pp","HOXA10 (pp) IHH","0.421"
"22338","0.231",,,"0.185",,"pp",,"HOXA10 (pp) HOXD8",,"0.444","false","pp","HOXA10 (pp) HOXD8","0.184"
"22339","0.072",,,"0.28",,"pp",,"HOXA10 (pp) IRX3",,"0.492","false","pp","HOXA10 (pp) IRX3","0.301"
"22340","0.821",,,,,"pp",,"HOXA10 (pp) HOXA9",,"0.855","false","pp","HOXA10 (pp) HOXA9","0.221"
"22341","0.051",,,,,"pp",,"HOXA10 (pp) CYBB",,"0.542","false","pp","HOXA10 (pp) CYBB","0.537"
"22342",,,,"0.064",,"pp",,"HOXA10 (pp) MLLT3",,"0.532","false","pp","HOXA10 (pp) MLLT3","0.521"
"22343","0.142",,,"0.185",,"pp",,"HOXA10 (pp) HOXD3",,"0.401","false","pp","HOXA10 (pp) HOXD3","0.212"
"22344",,,,"0.058",,"pp",,"HOXA10 (pp) ESR1",,"0.457","false","pp","HOXA10 (pp) ESR1","0.448"
"22345","0.352",,,"0.185",,"pp",,"HOXA10 (pp) HOXA3",,"0.588","false","pp","HOXA10 (pp) HOXA3","0.282"
"22346",,,,"0.518",,"pp",,"C16orf74 (pp) NLRP3",,"0.518","false","pp","C16orf74 (pp) NLRP3",
"22347","0.063",,,"0.402",,"pp",,"UBASH3B (pp) SYK",,"0.783","false","pp","UBASH3B (pp) SYK","0.643"
"22348","0.063",,,,,"pp",,"UBASH3B (pp) CPVL",,"0.458","false","pp","UBASH3B (pp) CPVL","0.446"
"22349","0.063",,,"0.361",,"pp",,"UBASH3B (pp) INPP5D",,"0.473","false","pp","UBASH3B (pp) INPP5D","0.19"
"22350",,,,,,"pp",,"FAM167A (pp) IRF5",,"0.634","false","pp","FAM167A (pp) IRF5","0.634"
"22351","0.063",,,,,"pp",,"FAM167A (pp) MTMR8",,"0.416","false","pp","FAM167A (pp) MTMR8","0.403"
"22352",,,,,,"pp",,"FAM167A (pp) TNFAIP3",,"0.448","false","pp","FAM167A (pp) TNFAIP3","0.448"
"22353","0.158",,"0.9",,,"pp",,"ATP8B4 (pp) FCER1G",,"0.912","false","pp","ATP8B4 (pp) FCER1G",
"22354","0.192",,"0.9",,,"pp",,"ATP8B4 (pp) C3AR1",,"0.916","false","pp","ATP8B4 (pp) C3AR1","0.045"
"22355","0.061",,,"0.051",,"pp",,"ATP8B4 (pp) AGPAT4",,"0.449","false","pp","ATP8B4 (pp) AGPAT4","0.431"
"22356",,,"0.9",,,"pp",,"ATP8B4 (pp) DEGS1",,"0.9","false","pp","ATP8B4 (pp) DEGS1",
"22357",,,"0.9","0.073",,"pp",,"ATP8B4 (pp) RAP2B",,"0.905","false","pp","ATP8B4 (pp) RAP2B","0.066"
"22358",,,"0.9",,,"pp",,"ATP8B4 (pp) GPR97",,"0.9","false","pp","ATP8B4 (pp) GPR97",
"22359","0.069",,"0.9",,,"pp",,"ATP8B4 (pp) MMP25",,"0.902","false","pp","ATP8B4 (pp) MMP25",
"22360","0.061",,"0.9",,,"pp",,"ATP8B4 (pp) PLAUR",,"0.902","false","pp","ATP8B4 (pp) PLAUR",
"22361",,,,,,"pp",,"ATP8B4 (pp) BEND7",,"0.53","false","pp","ATP8B4 (pp) BEND7","0.53"
"22362",,,"0.9",,,"pp",,"ATP8B4 (pp) FCAR",,"0.913","false","pp","ATP8B4 (pp) FCAR","0.168"
"22363","0.224",,"0.9",,,"pp",,"ATP8B4 (pp) CLEC12A",,"0.919","false","pp","ATP8B4 (pp) CLEC12A",
"22364","0.061",,"0.9",,,"pp",,"ATP8B4 (pp) HVCN1",,"0.902","false","pp","ATP8B4 (pp) HVCN1",
"22365","0.113",,"0.9",,,"pp",,"ATP8B4 (pp) CEACAM3",,"0.907","false","pp","ATP8B4 (pp) CEACAM3",
"22366",,,,,,"pp",,"ATP8B4 (pp) DCAF4",,"0.426","false","pp","ATP8B4 (pp) DCAF4","0.426"
"22367","0.132",,"0.9",,,"pp",,"ATP8B4 (pp) CD300A",,"0.909","false","pp","ATP8B4 (pp) CD300A",
"22368","0.088",,"0.9",,,"pp",,"ATP8B4 (pp) SIGLEC14",,"0.904","false","pp","ATP8B4 (pp) SIGLEC14",
"22369",,,"0.9","0.051",,"pp",,"ATP8B4 (pp) DNAJC5",,"0.902","false","pp","ATP8B4 (pp) DNAJC5","0.055"
"22370","0.063",,"0.9",,,"pp",,"ATP8B4 (pp) TMEM63A",,"0.904","false","pp","ATP8B4 (pp) TMEM63A","0.066"
"22371","0.083",,"0.9",,,"pp",,"ATP8B4 (pp) PTAFR",,"0.904","false","pp","ATP8B4 (pp) PTAFR",
"22372","0.105",,"0.9",,,"pp",,"ATP8B4 (pp) TNFRSF1B",,"0.906","false","pp","ATP8B4 (pp) TNFRSF1B",
"22373",,,"0.9","0.05",,"pp",,"ATP8B4 (pp) SLC2A5",,"0.913","false","pp","ATP8B4 (pp) SLC2A5","0.16"
"22374","0.159",,"0.9",,,"pp",,"ATP8B4 (pp) CYBB",,"0.913","false","pp","ATP8B4 (pp) CYBB","0.05"
"22375","0.116",,"0.9",,,"pp",,"ATP8B4 (pp) LAIR1",,"0.907","false","pp","ATP8B4 (pp) LAIR1",
"22376","0.168",,"0.9",,,"pp",,"ATP8B4 (pp) LILRB2",,"0.914","false","pp","ATP8B4 (pp) LILRB2","0.05"
"22377","0.17",,"0.9",,,"pp",,"ATP8B4 (pp) ITGB2",,"0.914","false","pp","ATP8B4 (pp) ITGB2","0.057"
"22378","0.076",,"0.9",,,"pp",,"ATP8B4 (pp) SIRPA",,"0.907","false","pp","ATP8B4 (pp) SIRPA","0.084"
"22379","0.157",,"0.9",,,"pp",,"ATP8B4 (pp) CD36",,"0.912","false","pp","ATP8B4 (pp) CD36",
"22380","0.188",,"0.9",,,"pp",,"ATP8B4 (pp) ITGAM",,"0.915","false","pp","ATP8B4 (pp) ITGAM","0.043"
"22381","0.118",,"0.9","0.053",,"pp",,"ATP8B4 (pp) MGAM",,"0.91","false","pp","ATP8B4 (pp) MGAM","0.057"
"22382","0.139",,"0.9",,,"pp",,"ATP8B4 (pp) GPR84",,"0.91","false","pp","ATP8B4 (pp) GPR84",
"22383","0.097",,"0.9",,,"pp",,"ATP8B4 (pp) ADAM8",,"0.905","false","pp","ATP8B4 (pp) ADAM8",
"22384","0.119",,"0.9",,,"pp",,"ATP8B4 (pp) ITGAX",,"0.908","false","pp","ATP8B4 (pp) ITGAX","0.043"
"22385",,,,,,"pp",,"ATP8B4 (pp) APOC1",,"0.428","false","pp","ATP8B4 (pp) APOC1","0.428"
"22386","0.088",,"0.9",,,"pp",,"ATP8B4 (pp) FPR2",,"0.904","false","pp","ATP8B4 (pp) FPR2",
"22387","0.18",,"0.9","0.05",,"pp",,"ATP8B4 (pp) RAB44",,"0.916","false","pp","ATP8B4 (pp) RAB44","0.05"
"22388","0.098",,,,,"pp",,"LY96 (pp) PTX3",,"0.487","false","pp","LY96 (pp) PTX3","0.455"
"22389","0.152",,"0.9",,,"pp",,"LY96 (pp) CD14",,"0.961","false","pp","LY96 (pp) CD14","0.579"
"22390","0.11",,,,,"pp",,"LY96 (pp) CXCL10",,"0.455","false","pp","LY96 (pp) CXCL10","0.413"
"22391","0.055",,"0.9",,,"pp",,"LY96 (pp) FGB",,"0.901","false","pp","LY96 (pp) FGB","0.041"
"22392","0.055",,"0.9",,,"pp",,"LY96 (pp) FGA",,"0.901","false","pp","LY96 (pp) FGA",
"22393","0.14",,,,,"pp",,"LY96 (pp) CXCL8",,"0.639","false","pp","LY96 (pp) CXCL8","0.597"
"22394","0.179",,,"0.351",,"pp",,"LY96 (pp) TLR8",,"0.785","false","pp","LY96 (pp) TLR8","0.63"
"22395","0.123",,,,,"pp",,"LY96 (pp) C1QB",,"0.439","false","pp","LY96 (pp) C1QB","0.386"
"22396","0.211",,,,,"pp",,"LY96 (pp) CD86",,"0.503","false","pp","LY96 (pp) CD86","0.397"
"22397","0.077",,,,,"pp",,"LY96 (pp) NLRP3",,"0.422","false","pp","LY96 (pp) NLRP3","0.399"
"22398",,,"0.9",,,"pp",,"LY96 (pp) UBE2V1",,"0.906","false","pp","LY96 (pp) UBE2V1","0.106"
"22399","0.09",,,,,"pp",,"LY96 (pp) C5AR1",,"0.407","false","pp","LY96 (pp) C5AR1","0.375"
"22400","0.066",,,,,"pp",,"LY96 (pp) STAT1",,"0.572","false","pp","LY96 (pp) STAT1","0.56"
"22401","0.242",,"0.9","0.351",,"pp",,"LY96 (pp) TLR1",,"0.982","false","pp","LY96 (pp) TLR1","0.681"
"22402","0.117",,"0.9",,,"pp",,"LY96 (pp) S100A8",,"0.952","false","pp","LY96 (pp) S100A8","0.502"
"22403","0.118",,"0.9",,,"pp",,"LY96 (pp) S100A9",,"0.963","false","pp","LY96 (pp) S100A9","0.62"
"22404","0.231",,"0.9","0.379",,"pp",,"LY96 (pp) LY86",,"0.994","false","pp","LY96 (pp) LY86","0.891"
"22405","0.096",,,"0.351",,"pp",,"LY96 (pp) TLR7",,"0.765","false","pp","LY96 (pp) TLR7","0.633"
